"project_id","project_name","discipline_name"
5150482,"Schallemissionsmessungen im Rahmen des ICDP/KTB","Physik des Erdkörpers"
5150756,"Mathematisch gestützte Präzisionstechniken zur automatischen Generierung von Zahnrestaurationen","Zahnheilkunde; Mund-, Kiefer- und Gesichtschirurgie"
5151071,"Sachsen und die Rheinprovinz zwischen Frankreich und England. Der Einfluß von Auslandserfahrung und Auslandsbildern auf regionenbezogene Identifikationsprozesse (Ende des 18. Jahrhunderts bis 1871) - ein interregionaler Vergleich (A 3)","Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte)"
5152546,"Elektonenlokalisierung und Dynamik in mesoskopischen fluiden Benetzungsfilmen (A11)","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5153234,"Adoptive Immuntherapie rezidivierender Zytomegalievirus-erkrankungen nach allogener Knochenmarktransplantation (B 7)","FK Medizin"
5153420,"Alterationen in Tumorsuppressorgenen bei Urothelkarzinomen","Urologie"
5153488,"Intravasale Bestrahlung mit Rhenium-188 als Rezidivprophylaxe nach Dilatation koronarer Stenosen - Dosisfindungsstudien in vivo, Wirkungsweise und klinische Applikation (B 6)","Radiologie und Nuklearmedizin"
5155190,"Kryochirugische Sonden mit geometrisch angepaßten Hochfrequenzspulen für die Kernspintomographie (MR) zur exakten Kontrolle der interstitiellen Therapie","Biomedizinische Technik und Medizinische Physik"
5156212,"Mathematisch gestützte Präzisionstechniken zur automatischen Generierung von Zahnrestaurationen","Zahnheilkunde; Mund-, Kiefer- und Gesichtschirurgie"
5156624,"Substitution toxischer Drückerreagenzien bei der Sulfidflotation durch abbaubare Substanzen","Thermodynamik und Kinetik von Werkstoffen"
5156630,"Substitution toxischer Drückerreagenzien bei der Sulfidflotation durch abbaubare Substanzen","Thermodynamik und Kinetik von Werkstoffen"
5156870,"Entwicklung von Kalibrierverfahren für GPS-Antennen","Physik des Erdkörpers"
5157274,"Errichtung eines chronologischen Gerüstes für die Archäologie und Kunstgeschichte der Nördlichen Seidenstrasse und Chinesisch-Zentralasiens (Xinjiang) durch die Datierung der Wandmalereien der Turfan-Sammlung des Museums für Indische Kunst, Berlin","Asienbezogene Wissenschaften"
5157486,"Untersuchungen des renal-tubulären Oxalat-Transportes - Charakterisierung unterschiedlicher Transportmechanismen","Urologie"
5158054,"Gravimetrische Modellierungen und Untersuchungen zum Schwerefeld des Vogtlandes und seiner Umgebung","Physik des Erdkörpers"
5160168,"Metamorphic evolution of gneisses and eclogites along a cross section through the cold and hot eclogite terrane of the Dabie Shan, Central China","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5160494,"'In-situ'-Analyse und Neuentwicklung von Meßmethoden in der Osteoporosediagnostik: Wertigkeit für die Beurteilung des individuellen Frakturrisikos","Frauenheilkunde und Geburtshilfe"
5160762,"Modellierung der Küstenentwicklung in der südwestlichen Ostsee","Geologie, Ingenieurgeologie, Paläontologie"
5160772,"Die Genese der Eisenerzlagerstätten Ostelbas und ihre Stellung in der toskanischen Erzprovinz","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5161054,"Grundsätze des Europäischen Vermögensrechts","Privatrecht"
5161061,"ESR-Datierung von Equidenzähnen des späten Mittel- und frühen Jungpleistozäns","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5162250,"Holozäne Küstenentwicklung und heutige Küstendynamik in Rio Grande do Norte (NE-Brasilien)","Geologie, Ingenieurgeologie, Paläontologie"
5163004,"Struktur und Dynamik an Grenz- und Oberflächen dünner Polymerfilme","Präparative und Physikalische Chemie von Polymeren"
5163302,"Die Nationalitätenpolitik der Ukraine seit 1989 und ihr Beitrag zur Regulierung ethnischer Konflikte","Politikwissenschaft"
5163798,"Zusammenhänge individueller und institutioneller Konfliktgeschichte dissozialer, nicht beschulbarer Jugendlicher","Empirische Sozialforschung"
5163986,"Optische Nanostrukturierung mit neuartigen Polymeren","FK Physik der kondensierten Materie"
5164062,"Untersuchungen von CRF- und CRF-Rezeptor-Mutanten zur Entwicklung eines Modells für die Ligandenerkennung von G-Protein-gekoppelten Rezeptoren der Familie 2 (A 06)","Biochemie"
5164124,"Strukturelle Grundlagen der Interaktionen des menschlichen Zellmembranmoleküls CD30 mit extra- und intrazellulären Liganden (B 05)","Biochemie"
5164136,"Peptidabhängige Interaktion von HLA-B27-Subtypen mit Rezeptoren auf Effektorzellen (B 06)","Biochemie"
5164638,"Expression spezifischer (DNA-Reparatur-) Gene bei primären Tumorzellen als Determinante für die zelluläre und klinische Resistenz gegenüber DNA-reaktiven Agenzien","Radiologie und Nuklearmedizin"
5164746,"Regulation Spannungs-unabhängiger und Spannungs-abhängiger Ca2+-perneabler Kanäle in glatten Gefäßmuskelzellen","Pharmakologie"
5164876,"Gezielter knockout von Mitgliedern der Phytohormon-Signalstrecken","Pflanzenphysiologie"
5165636,"Prävention des Ischämie-Reperfusionsschadens der Leber durch hormonelle Präkonditionierung","FK Medizin"
5165872,"EMV von Roboterzellen mit Wireless-Technologien (B 2)","Mikro- und Feinwerktechnik, Montage-, Füge- und Trenntechnik"
5167244,"Austauschwechselwirkung zwischen dem Spin der Leitungsbandelektronen und den lokalisierten Spinmomenten der magnetischen Ionen in unmittelbarer Nähe des Halbmetall-Halbleiter-Übergangs","Experimentelle Physik der kondensierten Materie"
5167706,"Technische Großprojekte (E 4)","Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte)"
5168540,"Untersuchung der Phasengleichgewichte von Systemen M2O3-MX3-SeO2 (M = Ln, Bi; X = Cl, Br, I) zur Ermittlung neuer ternärer, quaternärer und pentanärer Phasen und Bestimmung deren struktureller, thermischer und calorischer Eigenschaften","FK Molekülchemie"
5169494,"Untersuchung von statischen und dynamischen Spinkorrelationen alternierender Spinketten mit ESR im X-Band","FK Physik der kondensierten Materie"
5170144,"Arbeits- und Betriebsorganisation in der frühzeitigen Produktionsgestaltung (P 5)","Arbeitswissenschaft, Ergonomie, Mensch-Maschine-Systeme"
5170452,"Dynamik der aktiven und subrezenten Akkretionsprozesse im Cascadia-Subduktionskomplex","Physik des Erdkörpers"
5171562,"Experimentelle Untersuchungen und Berechnungen als Grundlage für die Entwicklung eines Seesediment-Kernstechgerätes für den Teufeneinsatz bis 200 m","Geologie, Ingenieurgeologie, Paläontologie"
5172458,"Stabilisierung und Aktivierung reduzierter Tetrathiometallate und deren Komplexe","FK Molekülchemie"
5172514,"Interaktion frontaler und temporaler Sprachverarbeitungsareale bei Kindern, Jugendlichen und Erwachsenen mit Lese-Rechtschreibstörung (LRS): Eine Untersuchung differentieller phonologischer Kodierungsmechanismen mittels fMRI und EEG","Klinische Neurowissenschaften II - Psychiatrie, Psychotherapie, Psychosomatik"
5172942,"Korrelationen zwischen strukturellen und magnetischen Eigenschaften in Niobaten Fe(Nb,Ta)O4","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5173860,"Anwendungsprüfung neuer Schneidstoffe für die Mikrozerspanung von Stahl sowie Verschleißminderung durch Anpassung der Schneidkantengeometrie","Keramische und metallische Sinterwerkstoffe"
5173920,"Untersuchung der kognitiven und zerebralen Informationsverarbeitungsmechanismen unter Variation der negativen Priming-Bedingungen bei Schizophrenen","Differentielle Psychologie, Klinische Psychologie, Medizinische Psychologie, Methoden"
5174024,"Paläopedologie und Geochronologie des Quartärs auf den Balearen","Geologie, Ingenieurgeologie, Paläontologie"
5175046,"Untersuchung des Einflusses einer linolsäurereichen Fettzufuhr post partum auf Funktionen des Reproduktionssystems von Hochleistungskühen anhand ausgewählter endokriner, zellulärer und metabolischer Parameter","Tierzucht, Tierhaltung und Tierhygiene"
5175744,"Untersuchung des spätaugusteischen Stützpunktes in Lahnau-Waldgirmes, Lahn-Dill-Kreis","Ur- und Frühgeschichte (weltweit)"
5176594,"Anwendung der Oberflächen-NMR in der Medizin","Radiologie und Nuklearmedizin"
5177340,"Mechanismen der Bewegungswahrnehmung beim Menschen","Systemische Neurowissenschaft, Computational Neuroscience, Verhalten"
5177555,"Untersuchung des Einflusses einer linolsäurereichen Fettzufuhr post partum auf Funktionen des Reproduktionssystems von Hochleistungskühen anhand ausgewählter endokriner, zellulärer und metabolischer Parameter","Tierzucht, Tierhaltung und Tierhygiene"
5177574,"Untersuchung des Einflusses einer linolsäurereichen Fettzufuhr post partum auf Funktionen des Reproduktionssystems von Hochleistungskühen anhand ausgewählter endokriner, zellulärer und metabolischer Parameter","Tierzucht, Tierhaltung und Tierhygiene"
5178620,"Edition einer Auswahl der wissenschaftlichen Korrespondenz und anderer unpublizierter Schriften von Arnold Sommerfeld","Wissenschaftsgeschichte"
5178934,"Zur geodynamischen Entwicklung des westmediterranen Bereichs: Geothermobarometrie an Metapeliten aus hochdruckmetamorphen Einheiten des Rif-Gebirges (Marokko)","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5179128,"Grundsätze des Europäischen Vermögensrechts","Privatrecht"
5179216,"Phasenübergänge in mehrschichtigen neuronalen Netzwerken, statistische Physik und praktische Lernverfahren (Backpropagation)","Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik"
5180214,"Struktur, Reaktivität und Dynamik von Übergangsmetalloxid-Aggregaten; Cluster in der Gasphase (A03)","Experimentelle Physik der kondensierten Materie"
5180226,"Struktur und Reaktivität unterschiedlicher Übergangsmetalloxid-Aggregate mit quantenchemischen Methoden (A04)","Theorie und Modellierung"
5180666,"Isolierung und Charakterisierung des NBS Gens","Humangenetik"
5180892,"Entanglement of optical solitons and quantum networking","Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen"
5180936,"Ethos und Identität im frühen Christentum und seiner Umwelt (A 3)","Katholische Theologie"
5181076,"Prototypische Umsetzung einer marktorientierten, kontinuierlichen Strategieplanung in segmentierten Unternehmen (F 9)","FK Produktionstechnik"
5181082,"Lernfähiges flexibles NC-Programmiersystem auf der Basis von Bearbeitungsobjekten (F12)","FK Produktionstechnik"
5182036,"A Biostatistical Investigation and Modelling of Heterogeneous Populations - The Two Sample Case: A Profile Likelihood Mixture Approach","Epidemiologie, Medizinische Biometrie, Medizinische Informatik"
5182062,"Roboter- und computergestützte Behandlungsmethoden für die Gesichtsepithetik","Zahnheilkunde; Mund-, Kiefer- und Gesichtschirurgie"
5183070,"Elementary Mechanisms of Sissolution Precipitation Creep studied in Model Systems (D02)","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5183082,"Lösungs-Fällungs-Kriechen in mehrphasigen Gesteinen: Schmelztopologie unter UHPM-Bedingungen (D 3)","FK Physik der kondensierten Materie"
5183256,"On the role of slow and sudden loading events on fracture of cylindrical hard phases in a ductile matrix (D04)","Mechanik"
5183268,"Mass transport, densities, viscosities and kinetics of solution/reprecipitation in aqueous fluids coexisting with mineral assemblages (D06)","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5184244,"Optimierung baugrundgeologischer Modelle mittels geostatistischer Verfahren","Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung"
5184258,"Prosodische, syntaktische und anaphorische Prozesse bei der Modifizierer-Anbindung","Allgemeine und Angewandte Sprachwissenschaften"
5184858,"Kern-Algorithmen zum Lernen in Feature-Räumen","Theoretische Informatik"
5184888,"Jugendliche afrikanischer Herkunft in Hamburg: Selbstverortung und Bildungsorientierung in transnationalen sozialen Kontexten (A 2)","Sozialisations-, Institutions- und Professionsforschung"
5184908,"Biographische Bildungsprozesse im Kontext von Migration und Remigration am Beispiel von Studierenden aus Kamerun (A 4)","Allgemeine und Historische Pädagogik"
5184968,"Beiträge zum wechselseitigen Verhältnis von Griechen und Sindern auf der Taman-Halbinsel aufgrund archäologischer Befunde","Klassische Archäologie"
5184980,"Modellierung und Quantifizierung von Aktienmärkten durch selbstähnliche stochastische Prozesse.","Mathematik"
5187055,"NMR am Einzeltropfen (B01)","Chemische und Thermische Verfahrenstechnik"
5187070,"Stofftransport und Enzymreaktionen in gelstabilisierten Tropfen (B 2)","Bioverfahrenstechnik"
5187474,"Evolution der (reproduktiven) Arbeitsteilung bei sozialen Insekten-Untersuchung mit Multiagenten-Simulationsmodellen (C 4)","Biologie des Verhaltens und der Sinne"
5187672,"Entwicklung von Algorithmen zur Nutzung von Reinzucht- und Kreuzungsleistungen in der simultanen Zuchtwertschätzung","Tierzucht, Tierhaltung und Tierhygiene"
5187678,"Entwicklung von Algorithmen zur Nutzung von Reinzucht- und Kreuzungsleistungen in der simultanen Zuchtwertschätzung","Tierzucht, Tierhaltung und Tierhygiene"
5187834,"Funktionelle und molekularbiologische Charakterisierung der Chemokinrezeptoren eosinophiler Granulozyten bei allergischen und entzündlichen Erkrankungen","Dermatologie"
5188428,"Die Evaluierung der Effekte und Kosten von Kontrollmaßnahmen für tropische Infektionskrankheiten (D 5)","Biomedizinische Technik und Medizinische Physik"
5188548,"Einfluss der kornealen Behandlung mit Antisense-Oligonukleotid TNF-alpha auf dendritische Zellen in der Hornhaut bei der murinen HSV-1 Keratitis (HSK)","Klinische Neurowissenschaften III - Augenheilkunde"
5188562,"Therapeutische Effektivität sowie Beeinflussung der Surfactantfunktion und alveolären Zytokinsynthese durch dorsoventrale Wechsellagerung bei posttraumatischem akutem Lungenversagen","FK Medizin"
5188774,"Effects of land use on torpical vertebrate diversity and plant-animal interactions (C01)","Ökologie der Tiere, Biodiversität und Ökosystemforschung"
5189252,"Prozeßsynthese integrierter Reaktions- und Trennoperationen unter Berücksichtigung von Nebenreaktionen","Chemische und Thermische Verfahrenstechnik"
5189882,"Verfahren zum Nachweis von Therapeutischer Äquivalenz","Epidemiologie, Medizinische Biometrie, Medizinische Informatik"
5190256,"Weiterentwicklung der intravaskulären Ultraschall-Lokalisation und der szintillations-dosimetrischen Bestrahlungsplanung zur Optimierung der cardiovaskulären Brachytherapie","Radiologie und Nuklearmedizin"
5190262,"Die oligozän-miozänen Karbonatplattformen und Atoll-Riffe der Philippinen: Porositätsentwicklung und -erhaltungspotential","Geologie, Ingenieurgeologie, Paläontologie"
5190722,"Konstruktionsmorphologie von Pterosaurierschädeln und die Evolution von Zahnlosigkeit und Scheitelkämmen","Geologie, Ingenieurgeologie, Paläontologie"
5191134,"Stratigraphie, Fazies und Tektonik der Kalkstein-Schiefer-Serien im Wildenfelser Zwischengebirge (Kreis Zwickau, Sachsen)","Geologie, Ingenieurgeologie, Paläontologie"
5191228,"Hochdruckmetallurgie: Hochdrucksynthesen und Strukturanalysen neuer intermetallischer Verbindungen mit leichten nichtmetallischen sp-Elementen","FK Molekülchemie"
5191298,"Volumenkontrollierte Beatmung zur Behandlung häufiger und ausgeprägter Hypoxämien bei langzeitbeatmeten Frühgeborenen","Kinder- und Jugendmedizin"
5191852,"Systematische Untersuchung der Struktur-Wirkungsbeziehungen von axial-chiralen Metallkomplex-Katalysatoren: Optimierung von Enantioselektivität und Aktivität basierend auf modularen Synthesen atropisomerer Liganden","Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung"
5192044,"Breitband Femtosekunden-Spektroskopie an Hochtemperatur-Supraleitern mit variiertem Sauerstoff-Gehalt: Relaxation und Elektron-Phonon Wechselwirkung","FK Physik der kondensierten Materie"
