"project_id","name","address"
5381065,"Mechanismen der zentralnervösen Regulation gastrointestinaler Funktionen durch Neuropeptide im Paraventrikulären Nucleus des Hypothalamus","Martin-Luther-Krankenhaus"
5381117,"Untersuchungen der Schwefelspezies im Übergangsbereich von gespannten zu freien Aquiferen im Vorfeld der Tagebausümpfung","Friedrich-Schiller-Universität Jena"
5381117,"Untersuchungen der Schwefelspezies im Übergangsbereich von gespannten zu freien Aquiferen im Vorfeld der Tagebausümpfung","Lehrgebiet für Hydrogeologie"
5381117,"Untersuchungen der Schwefelspezies im Übergangsbereich von gespannten zu freien Aquiferen im Vorfeld der Tagebausümpfung","Rheinisch-Westfälische Technische Hochschule Aachen"
5381241,"Untersuchung des pränatalen Expressionsprofils des Prion-Protein-Gens, PRNP, bei Schaf und Rind","Leibniz-Institut für Nutztierbiologie (FBN)"
5381241,"Untersuchung des pränatalen Expressionsprofils des Prion-Protein-Gens, PRNP, bei Schaf und Rind","Rheinische Friedrich-Wilhelms-Universität Bonn"
5381297,"Analysis of the distribution and diversity of methanotrophic microbial consortia at Hydrate Ridge (Cascadia Margin, Offshore Oregon; ODP Leg 204 in 2002)","Max-Planck-Institut für Marine Mikrobiologie"
5381297,"Analysis of the distribution and diversity of methanotrophic microbial consortia at Hydrate Ridge (Cascadia Margin, Offshore Oregon; ODP Leg 204 in 2002)","Universität Bremen"
5381297,"Analysis of the distribution and diversity of methanotrophic microbial consortia at Hydrate Ridge (Cascadia Margin, Offshore Oregon; ODP Leg 204 in 2002)","Max-Planck-Institut für marine Mikrobiologie"
5381297,"Analysis of the distribution and diversity of methanotrophic microbial consortia at Hydrate Ridge (Cascadia Margin, Offshore Oregon; ODP Leg 204 in 2002)","University of Georgia"
5381357,"Entwicklung eines echt mehrdimensionalen, parallelen Finiten Volumenverfahrens für die MHD-Gleichungen in 3D mit Anwendungen auf die Astrophysik - Visualisierung großer, verteilter Datensätze","Rheinische Friedrich-Wilhelms-Universität Bonn"
5381357,"Entwicklung eines echt mehrdimensionalen, parallelen Finiten Volumenverfahrens für die MHD-Gleichungen in 3D mit Anwendungen auf die Astrophysik - Visualisierung großer, verteilter Datensätze","Rheinisch-Westfälische Technische Hochschule Aachen"
5381613,"CXCR- und CD74-Rezeptormechanismen des Zytokins MIF und ihre Bedeutung in der nephrotoxischen Nephritis (A07)","Klinikum der Universität München"
5381613,"CXCR- und CD74-Rezeptormechanismen des Zytokins MIF und ihre Bedeutung in der nephrotoxischen Nephritis (A07)","Rheinisch-Westfälische Technische Hochschule Aachen"
5381742,"Learning from Nature hwo Two-metal Centres Operate: Studies of Purple Acid Phosphatases (PAP) and Polyphenol Oxidases (PPO)-Enzymes and Models","Universität Wien"
5381742,"Learning from Nature hwo Two-metal Centres Operate: Studies of Purple Acid Phosphatases (PAP) and Polyphenol Oxidases (PPO)-Enzymes and Models","Commissariat à l'Énergie Atomique (CEA)"
5381742,"Learning from Nature hwo Two-metal Centres Operate: Studies of Purple Acid Phosphatases (PAP) and Polyphenol Oxidases (PPO)-Enzymes and Models","Université Joseph Fourier"
5381748,"Geodynamik Zentraltibets","Technische Universität Bergakademie Freiberg"
5381748,"Geodynamik Zentraltibets","Helmholtz-Zentrum Potsdam"
5381784,"Late Quaternary paleoenvironmental changes along the Chilean continental slope","Universität Bremen"
5381784,"Late Quaternary paleoenvironmental changes along the Chilean continental slope","Stiftung Alfred-Wegener-Institut für Polar- und Meeresforschung"
5381906,"Schadensdiagnose bei Abwasserkanälen mit Multisensorsystemen","Karlsruher Institut für Technologie (KIT)"
5381906,"Schadensdiagnose bei Abwasserkanälen mit Multisensorsystemen","Fraunhofer-Institut für Optronik, Systemtechnik und Bildauswertung IOSB"
5381919,"Schadensdiagnose bei Abwasserkanälen mit Multisensorsystemen","Karlsruher Institut für Technologie (KIT)"
5381919,"Schadensdiagnose bei Abwasserkanälen mit Multisensorsystemen","Fraunhofer-Institut für Optronik, Systemtechnik und Bildauswertung IOSB"
5381923,"Schadensdiagnose bei Abwasserkanälen mit Multisensorsystemen","Fraunhofer-Institut für Optronik, Systemtechnik und Bildauswertung IOSB"
5381923,"Schadensdiagnose bei Abwasserkanälen mit Multisensorsystemen","Karlsruher Institut für Technologie (KIT)"
5382023,"Screening of desert plants of the middle east for antimalarials","Technische Universität München"
5382023,"Screening of desert plants of the middle east for antimalarials","Ben-Gurion University of the Negev"
5382023,"Screening of desert plants of the middle east for antimalarials","Environmental Protection and Research Institute (EPRI)"
5382165,"Thermodynamic and thermophysic properties of ionic liquids and their mixtures with other fluids","Universität Rostock"
5382165,"Thermodynamic and thermophysic properties of ionic liquids and their mixtures with other fluids","IFP Energies nouvelles-établissement de Lyon"
5382165,"Thermodynamic and thermophysic properties of ionic liquids and their mixtures with other fluids","Université Blaise Pascal"
5382275,"Geophysik und Geologie im südöstlichen Mittelmeer (M 52/2)","Universität Hamburg"
5382275,"Geophysik und Geologie im südöstlichen Mittelmeer (M 52/2)","Stiftung Alfred-Wegener-Institut für Polar- und Meeresforschung"
5382377,"Alterationen des STAT3 (Signal-Transduktor und Aktivator der Transkription 3) Signaltransduktionsweges beim multiplen Myelom","Eberhard-Karls-Universität Tübingen"
5382377,"Alterationen des STAT3 (Signal-Transduktor und Aktivator der Transkription 3) Signaltransduktionsweges beim multiplen Myelom","Technische Universität München"
5382399,"Partikelmethoden für Erhaltungsgleichungen und deren Anwendung bei Mehrphasenströmungen","Fraunhofer-Institut für Techno- und Wirtschaftsmathematik (ITWM)"
5382399,"Partikelmethoden für Erhaltungsgleichungen und deren Anwendung bei Mehrphasenströmungen","Universität Konstanz"
5382429,"The role of the local environment in ultrafast non-adiabatic dynamics: primary events in the photocycle of the yellow protein","Ruprecht-Karls-Universität Heidelberg"
5382429,"The role of the local environment in ultrafast non-adiabatic dynamics: primary events in the photocycle of the yellow protein","Ècole Normale Supérieure"
5382563,"Welche Bedeutung hat die Kosten/Nutzen Struktur einer Mahlzeit für die zeitliche Organisation des Freß- und Defäkationsverhaltens beim Münchner Mini-Schwein und läßt sich diese zeitliche Organisation durch die Veränderung der sozialen Bedingungen beeinflu","Heinrich-Heine-Universität Düsseldorf"
5382563,"Welche Bedeutung hat die Kosten/Nutzen Struktur einer Mahlzeit für die zeitliche Organisation des Freß- und Defäkationsverhaltens beim Münchner Mini-Schwein und läßt sich diese zeitliche Organisation durch die Veränderung der sozialen Bedingungen beeinflu","Universitätsklinikum Tübingen"
5382710,"Gentransfer zur Behandlung von Knorpelschäden am Kniegelenk","Universitätsklinikum Hamburg-Eppendorf"
5382710,"Gentransfer zur Behandlung von Knorpelschäden am Kniegelenk","Technische Universität München"
5382790,"Intensivpsychotherapie bei Risikoschwangeren mit drohender Frühgeburt. Prospektive randomisierte Längsschnittstudie","Klinikum der Universität München"
5382790,"Intensivpsychotherapie bei Risikoschwangeren mit drohender Frühgeburt. Prospektive randomisierte Längsschnittstudie","Universität Ulm"
5382808,"The role of the solvent on proton localization and zwitterion formation in amino acids and small peptides: influence on structure and dynamics","Goethe-Universität Frankfurt am Main"
5382808,"The role of the solvent on proton localization and zwitterion formation in amino acids and small peptides: influence on structure and dynamics","Université Paris Nord / 13"
5382808,"The role of the solvent on proton localization and zwitterion formation in amino acids and small peptides: influence on structure and dynamics","Université Paris Sud"
5382808,"The role of the solvent on proton localization and zwitterion formation in amino acids and small peptides: influence on structure and dynamics","Heinrich-Heine-Universität Düsseldorf"
5382868,"Quantitative Erfassung der Diffusion mit NMR (A09)","Rheinisch-Westfälische Technische Hochschule Aachen"
5382868,"Quantitative Erfassung der Diffusion mit NMR (A09)","Technische Universität Ilmenau"
5382886,"Feasibility study of a mobile NMR scanner for porosity and permeability measurements on ODP core samples","Rheinisch-Westfälische Technische Hochschule Aachen"
5382886,"Feasibility study of a mobile NMR scanner for porosity and permeability measurements on ODP core samples","RWTH Aachen"
5382924,"Altered visceral and psychological stress signal processing in visceral hyperalgesia: Role of central pain processing and local inflammation in the gut.","Universität Duisburg-Essen"
5382924,"Altered visceral and psychological stress signal processing in visceral hyperalgesia: Role of central pain processing and local inflammation in the gut.","University Medical Center Utrecht"
5382924,"Altered visceral and psychological stress signal processing in visceral hyperalgesia: Role of central pain processing and local inflammation in the gut.","Medizinische Universität Innsbruck"
5382931,"Vorkommen und Wirtswechselbiologie von antarktischen Helminthen im regionalen Vergleich","Christian-Albrechts-Universität zu Kiel"
5382931,"Vorkommen und Wirtswechselbiologie von antarktischen Helminthen im regionalen Vergleich","Stiftung Alfred-Wegener-Institut für Polar- und Meeresforschung"
5382931,"Vorkommen und Wirtswechselbiologie von antarktischen Helminthen im regionalen Vergleich","Universität Rostock"
5382933,"Structural chemistry of inhibitor binding to Aldose Reductase: An integrated approach combining subatomic resolution crystallography, microcalorimetry, multipolar modeling and quantum modeling","Philipps-Universität Marburg"
5382933,"Structural chemistry of inhibitor binding to Aldose Reductase: An integrated approach combining subatomic resolution crystallography, microcalorimetry, multipolar modeling and quantum modeling","Institut de Génétique et de Biologie Moléculaire et Cellulaire"
5382933,"Structural chemistry of inhibitor binding to Aldose Reductase: An integrated approach combining subatomic resolution crystallography, microcalorimetry, multipolar modeling and quantum modeling","Université Henri Poincaré"
5382969,"Metal Nanoparticles as Novel Organometallic Objects: Synthesis and NMR Studies of the Structure, Binding, Mobility and Reactivity of Hydrogen and Organic Molecules in their Coordination Sphere","Freie Universität Berlin"
5382969,"Metal Nanoparticles as Novel Organometallic Objects: Synthesis and NMR Studies of the Structure, Binding, Mobility and Reactivity of Hydrogen and Organic Molecules in their Coordination Sphere","Centre National de la Recherche Scientifique (CNRS)"
5382969,"Metal Nanoparticles as Novel Organometallic Objects: Synthesis and NMR Studies of the Structure, Binding, Mobility and Reactivity of Hydrogen and Organic Molecules in their Coordination Sphere","Technische Universität Darmstadt"
5383137,"Neurodegeneration beim M. Alzheimer: Pathogenetische Rolle der Mikroglia","Universitätsklinikum des Saarlandes"
5383137,"Neurodegeneration beim M. Alzheimer: Pathogenetische Rolle der Mikroglia","Netzwerk AlternsfoRschung (NAR)"
5383137,"Neurodegeneration beim M. Alzheimer: Pathogenetische Rolle der Mikroglia","Ruprecht-Karls-Universität Heidelberg"
5383209,"Molekularbiologische Analyse der 3-Methylglutaconacidurie Typ 1","Leopold-Franzens-Universität Innsbruck"
5383209,"Molekularbiologische Analyse der 3-Methylglutaconacidurie Typ 1","Universitätsklinikum Heidelberg"
5383209,"Molekularbiologische Analyse der 3-Methylglutaconacidurie Typ 1","Hochschule Mannheim"
5383343,"Molecular scale reactivity at bimetallic surfaces: bridging the pressure gap","Rheinische Friedrich-Wilhelms-Universität Bonn"
5383343,"Molecular scale reactivity at bimetallic surfaces: bridging the pressure gap","Centre National de la Recherche Scientifique (CNRS)"
5383343,"Molecular scale reactivity at bimetallic surfaces: bridging the pressure gap","Ecole Normale Superieure de Lyon (ENS Lyon)"
5383347,"Holographic multiplexing in photorefractive and photochromic polymers - associative optical memories for high-throughput screening","Universität zu Köln"
5383347,"Holographic multiplexing in photorefractive and photochromic polymers - associative optical memories for high-throughput screening","Institute de Physique et Chemie des Matériaux de Strasbourg"
5383347,"Holographic multiplexing in photorefractive and photochromic polymers - associative optical memories for high-throughput screening","Ecole Normale Supérieure de Cachan"
5383403,"Ursachen und Auswirkungen des Vulkanismus im östlichen Nordatlantik und westlichen Mittelmeer (M 51/1)","GEOMAR Helmholtz-Zentrum für Ozeanforschung Kiel"
5383403,"Ursachen und Auswirkungen des Vulkanismus im östlichen Nordatlantik und westlichen Mittelmeer (M 51/1)","Universität Bremen"
5383567,"A building-block approach for the study of transport and reactions in confined environments: from synthesis to nano-organised devices through controlled assembly","Max-Planck-Institut für Polymerforschung"
5383567,"A building-block approach for the study of transport and reactions in confined environments: from synthesis to nano-organised devices through controlled assembly","Centre National de la Recherche Scientifique (CNRS)"
5383567,"A building-block approach for the study of transport and reactions in confined environments: from synthesis to nano-organised devices through controlled assembly","Université de Strasbourg"
5383567,"A building-block approach for the study of transport and reactions in confined environments: from synthesis to nano-organised devices through controlled assembly","AIT Austrian Institute of Technology"
5383631,"Entwicklung und klinische Prüfung von neuen schnellen Messsequenzen an einem Hochfeldgerät (1,5 Tesla) - zur kernspintomographischen funktionellen Diagnostik und Verlaufsbeurteilung von Tumoren im Kindesalter","St. Josefskrankenhaus"
5383631,"Entwicklung und klinische Prüfung von neuen schnellen Messsequenzen an einem Hochfeldgerät (1,5 Tesla) - zur kernspintomographischen funktionellen Diagnostik und Verlaufsbeurteilung von Tumoren im Kindesalter","Universitätsklinikum Freiburg"
5383828,"Elliptische Differentialgleichungen zweiter Ordnung in Gebieten mit stückweise glattem Rand","Universität Ulm"
5383828,"Elliptische Differentialgleichungen zweiter Ordnung in Gebieten mit stückweise glattem Rand","University of Warmia and Mazury"
5383872,"Intraartikuläre Applikation von Opioiden und Corticotropin Releasing Factor (CRF) bei chronischer Arthritis","Charité - Universitätsmedizin Berlin"
5384029,"Die molekulare Detektion von Stammzellplastizität","Nationales Centrum für Tumorerkrankungen (NCT) Heidelberg"
5384029,"Die molekulare Detektion von Stammzellplastizität","Albert-Ludwigs-Universität Freiburg"
5384029,"Die molekulare Detektion von Stammzellplastizität","Schlosspark-Klinik"
5384029,"Die molekulare Detektion von Stammzellplastizität","Nationales Centrum für Tumorerkrankungen (NCT)"
5384073,"Numerische Simulation von Konvektionsvorgängen bei der Erstarrung technischer Legierungen","Rheinisch-Westfälische Technische Hochschule Aachen"
5384073,"Numerische Simulation von Konvektionsvorgängen bei der Erstarrung technischer Legierungen","Technische Universität Clausthal"
5384073,"Numerische Simulation von Konvektionsvorgängen bei der Erstarrung technischer Legierungen","Otto-von-Guericke-Universität Magdeburg"
5384073,"Numerische Simulation von Konvektionsvorgängen bei der Erstarrung technischer Legierungen","Europäisches Centrum für Mechatronik (aps)"
5384073,"Numerische Simulation von Konvektionsvorgängen bei der Erstarrung technischer Legierungen","KHS Maschinen- und Anlagenbau AG"
5384329,"Koordinierung des SPP \"ICDP/KTB\"","Ruhr-Universität Bochum"
5384329,"Koordinierung des SPP \"ICDP/KTB\"","Helmholtz-Zentrum Potsdam"
5384491,"Anionensubstitutionen in perowskitartigen Metalloxiden","Martin-Luther-Universität Halle-Wittenberg"
5384491,"Anionensubstitutionen in perowskitartigen Metalloxiden","Eidgenössische Technische Hochschule Zürich"
5384491,"Anionensubstitutionen in perowskitartigen Metalloxiden","Universität Augsburg"
5384515,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Universität Hohenheim"
5384515,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Universitätsmedizin Greifswald"
5384515,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Friedrich-Loeffler-Institut"
5384527,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Friedrich-Loeffler-Institut"
5384527,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Universität Hohenheim"
5384527,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Universitätsmedizin Greifswald"
5384634,"Norm, Recht und Kriminalisierung (X 3)","Albert-Ludwigs-Universität Freiburg"
5384634,"Norm, Recht und Kriminalisierung (X 3)","Max-Planck-Institut für ausländisches und internationales Strafrecht"
5384659,"Effiziente Abwicklung von Beschaffungsprozessen im Business-to-Home- und Business-to-Business-Bereich mit Hilfe einer Electronic-Shopping-Mall","Friedrich-Alexander-Universität Erlangen-Nürnberg"
5384659,"Effiziente Abwicklung von Beschaffungsprozessen im Business-to-Home- und Business-to-Business-Bereich mit Hilfe einer Electronic-Shopping-Mall","Technische Universität Ilmenau"
5384659,"Effiziente Abwicklung von Beschaffungsprozessen im Business-to-Home- und Business-to-Business-Bereich mit Hilfe einer Electronic-Shopping-Mall","Technische Universität Kaiserslautern"
5384675,"Logik in der Philosophie - Kohärenztheorien der Erkenntnis","Universität Konstanz"
5384675,"Logik in der Philosophie - Kohärenztheorien der Erkenntnis","Goethe-Universität Frankfurt am Main"
5384675,"Logik in der Philosophie - Kohärenztheorien der Erkenntnis","Universität Regensburg"
5384675,"Logik in der Philosophie - Kohärenztheorien der Erkenntnis","Eberhard-Karls-Universität Tübingen"
5384736,"Protostellare Akkretionsstoßfronten","Ruprecht-Karls-Universität Heidelberg"
5384736,"Protostellare Akkretionsstoßfronten","Christian-Albrechts-Universität zu Kiel"
5384840,"Mesozoisch-alttertiäre Sedimente am iberischen Kontinentalrand (Nord-Atlantik)","Ludwig-Maximilians-Universität München"
5384840,"Mesozoisch-alttertiäre Sedimente am iberischen Kontinentalrand (Nord-Atlantik)","Christian-Albrechts-Universität zu Kiel"
5384886,"Aufklärung der Reaktionsmechanismen von H2O2-Umsetzungen mit FeII-Komplexen","Friedrich-Alexander-Universität Erlangen-Nürnberg"
5384886,"Aufklärung der Reaktionsmechanismen von H2O2-Umsetzungen mit FeII-Komplexen","Stanford University"
5384958,"Europareisen politisch-sozialer Eliten im 18. Jahrhundert. Theoretische Neuorientierung - kommunikative Praxis - Kultur- und Wissenstransfer","Freie Universität Berlin"
5384958,"Europareisen politisch-sozialer Eliten im 18. Jahrhundert. Theoretische Neuorientierung - kommunikative Praxis - Kultur- und Wissenstransfer","Forschungszentrum Europäische Aufklärung in Potsdam"
5385329,"Holocene evolution of an irregularly sinking coast: the interplay of eustasy, neotectonics and sediment supply","Ernst-Moritz-Arndt-Universität Greifswald"
5385329,"Holocene evolution of an irregularly sinking coast: the interplay of eustasy, neotectonics and sediment supply","Landesamt für Umwelt, Naturschutz und Geologie"
5385329,"Holocene evolution of an irregularly sinking coast: the interplay of eustasy, neotectonics and sediment supply","Leibniz-Institut für Angewandte Geophysik"
5385433,"Prähistorische Besiedlung und ökonomische Entwicklung der Region","Deutsches Archäologisches Institut (DAI)"
5385433,"Prähistorische Besiedlung und ökonomische Entwicklung der Region","Stiftung Schleswig-Holsteinische Landesmuseen Schloß Gottorf"
5385433,"Prähistorische Besiedlung und ökonomische Entwicklung der Region","Ernst-Moritz-Arndt-Universität Greifswald"
5385433,"Prähistorische Besiedlung und ökonomische Entwicklung der Region","Niedersächsisches Institut für historische Küstenforschung (NIhK)"
5385459,"Kortikale Reorganisation bei Stress-Inkontinenz von Frauen","Eberhard-Karls-Universität Tübingen"
5385459,"Kortikale Reorganisation bei Stress-Inkontinenz von Frauen","Universitätsklinikum Tübingen"
5385459,"Kortikale Reorganisation bei Stress-Inkontinenz von Frauen","RWTH Aachen"
5385541,"Phasonendynamik in Quasikristallen","Universität Stuttgart"
5385541,"Phasonendynamik in Quasikristallen","Universität Bielefeld"
5385575,"Computer Simulation of Conformation-Coupled Proton Transfer in Bacteriorhodopsin","Deutsches Krebsforschungszentrum (DKFZ)"
5385575,"Computer Simulation of Conformation-Coupled Proton Transfer in Bacteriorhodopsin","Ruprecht-Karls-Universität Heidelberg"
5385575,"Computer Simulation of Conformation-Coupled Proton Transfer in Bacteriorhodopsin","Karlsruher Institut für Technologie (KIT)"
5385667,"Analysis of coastal zone development through space/time modelling","University of Szczecin"
5385667,"Analysis of coastal zone development through space/time modelling","Leibniz-Institut für Ostseeforschung Warnemünde (IOW)"
5385667,"Analysis of coastal zone development through space/time modelling","Ernst-Moritz-Arndt-Universität Greifswald"
5385704,"Excited state dynamics in the early stages of the bR and Rh photocycle","Universität Bremen"
5385704,"Excited state dynamics in the early stages of the bR and Rh photocycle","Karlsruher Institut für Technologie (KIT)"
5385704,"Excited state dynamics in the early stages of the bR and Rh photocycle","Universität Regensburg"
5385840,"Aufarbeitung des mathematischen Nachlasses von Helmut Wielandt","Eberhard-Karls-Universität Tübingen"
5385840,"Aufarbeitung des mathematischen Nachlasses von Helmut Wielandt","University of Wisconsin-Madison"
5385840,"Aufarbeitung des mathematischen Nachlasses von Helmut Wielandt","North Carolina State University"
5385840,"Aufarbeitung des mathematischen Nachlasses von Helmut Wielandt","Technische Universität Berlin"
5385989,"Migräne als funktionelle Reifungsstörung der Informationsverarbeitung: Neurophysiologische Längsschnittuntersuchung im Kindes- und Jugendalter","Universitätsklinikum Heidelberg"
5386181,"Rolle extrazellulärer Enzyme bei Aufbau, Erhalt und Abbau von Biofilmen","Universität Duisburg-Essen"
5386181,"Rolle extrazellulärer Enzyme bei Aufbau, Erhalt und Abbau von Biofilmen","Heinrich-Heine-Universität Düsseldorf"
5386241,"Pathogenese der HIV-induzierten Blut-Hirn-Schrankenstörung und neuronalen Schädigung: Bedeutung des HIV-1-Regulatorproteins Nef","Klinikum der Universität München"
5386241,"Pathogenese der HIV-induzierten Blut-Hirn-Schrankenstörung und neuronalen Schädigung: Bedeutung des HIV-1-Regulatorproteins Nef","Klinikum der Universität zu Köln"
5386241,"Pathogenese der HIV-induzierten Blut-Hirn-Schrankenstörung und neuronalen Schädigung: Bedeutung des HIV-1-Regulatorproteins Nef","Universitätsklinikum Köln"
5386387,"Entwicklung und Validierung neuer Methoden zur nichtinvasiven räumlich hochaufgelösten Darstellung der venösen Gefäßarchitektur mittels BOLD-Angiographie","Friedrich-Schiller-Universität Jena"
5386387,"Entwicklung und Validierung neuer Methoden zur nichtinvasiven räumlich hochaufgelösten Darstellung der venösen Gefäßarchitektur mittels BOLD-Angiographie","Universitätsklinikum Jena"
5386427,"Energiedissipation kalter reaktiver Neutralteilchen an Oberflächen (A 03)","Universität Duisburg-Essen"
5386427,"Energiedissipation kalter reaktiver Neutralteilchen an Oberflächen (A 03)","Ruhr-Universität Bochum"
5386459,"Optimierung der Strahlparameter in der inversen Bestrahlungsplanung","Universität zu Lübeck"
5386459,"Optimierung der Strahlparameter in der inversen Bestrahlungsplanung","Technische Universität München"
5386624,"Neuroanatomische Grundlagen der Sprachproduktion: Bildgebende Untersuchungen mittels funktioneller Kernspintomographie (fKST)","Universität Stuttgart"
5386624,"Neuroanatomische Grundlagen der Sprachproduktion: Bildgebende Untersuchungen mittels funktioneller Kernspintomographie (fKST)","Fachbereich Linguistik"
5386624,"Neuroanatomische Grundlagen der Sprachproduktion: Bildgebende Untersuchungen mittels funktioneller Kernspintomographie (fKST)","Eberhard-Karls-Universität Tübingen"
5386624,"Neuroanatomische Grundlagen der Sprachproduktion: Bildgebende Untersuchungen mittels funktioneller Kernspintomographie (fKST)","RWTH Aachen"
5386630,"Thermodynamik modeling of alkali-rich melt properties based on experimental and structural data","Gottfried Wilhelm Leibniz Universität Hannover"
5386630,"Thermodynamik modeling of alkali-rich melt properties based on experimental and structural data","Russian Academy of Sciences (RAS)"
5386630,"Thermodynamik modeling of alkali-rich melt properties based on experimental and structural data","Eberhard-Karls-Universität Tübingen"
5386638,"Reibung von Leitungselektronen an Grenzflächen (C02)","Universität Duisburg-Essen"
5386683,"Struktur und thermische Ausdehnung von Alkaliborosilikatkristallen und -gläsern","Technische Universität Dresden"
5386683,"Struktur und thermische Ausdehnung von Alkaliborosilikatkristallen und -gläsern","Russian Academy of Sciences"
5386683,"Struktur und thermische Ausdehnung von Alkaliborosilikatkristallen und -gläsern","St. Petersburg State University"
5386694,"Nichtlineare optische Effekte in anisotrop nanostrukturierten Halbleitern","Technische Universität München"
5386694,"Nichtlineare optische Effekte in anisotrop nanostrukturierten Halbleitern","Lomonosov Moscow State University"
5386694,"Nichtlineare optische Effekte in anisotrop nanostrukturierten Halbleitern","Russian Academy of Sciences"
5386795,"Funktionsmorphologie, Anatomie und Systematik unterkretazischer Psittacosauriden aus Liaoning (NE-China)","Eberhard-Karls-Universität Tübingen"
5386795,"Funktionsmorphologie, Anatomie und Systematik unterkretazischer Psittacosauriden aus Liaoning (NE-China)","Jilin University"
5386875,"Untersuchungen des China-Haselhuhns (Bonasa sewerzowi) im Vergleich zu Hasel- und Kragenhuhn: Landschaftsökologie, Ökologie und Verhalten","Max-Planck-Institut für Biogeochemie"
5386875,"Untersuchungen des China-Haselhuhns (Bonasa sewerzowi) im Vergleich zu Hasel- und Kragenhuhn: Landschaftsökologie, Ökologie und Verhalten","Bayerisches Staatsministerium für Landwirtschaft und Forsten"
5386875,"Untersuchungen des China-Haselhuhns (Bonasa sewerzowi) im Vergleich zu Hasel- und Kragenhuhn: Landschaftsökologie, Ökologie und Verhalten","Chinese Academy of Sciences (CAS)"
5386913,"Hemmung des Wachstums epithelialer Tumore durch Expression Apoptose-induzierender Gene (YE 2)","Robert-Rössle-Klinik, Virchow Klinikum"
5386913,"Hemmung des Wachstums epithelialer Tumore durch Expression Apoptose-induzierender Gene (YE 2)","Charité - Universitätsmedizin Berlin"
5386913,"Hemmung des Wachstums epithelialer Tumore durch Expression Apoptose-induzierender Gene (YE 2)","Max-Delbrück-Centrum für Molekulare Medizin (MDC) Berlin-Buch"
5386925,"CD30 als therapeutische Zielstruktur: direkte Selektion humaner single-chain anti-CD30 Antikörper aus Immunglobulin-Genbibliotheken und Herstellung cytotoxischer T-Zellen für die Therapie von CD30-positiven Lymphomen (C 8)","Charité - Universitätsmedizin Berlin"
5386925,"CD30 als therapeutische Zielstruktur: direkte Selektion humaner single-chain anti-CD30 Antikörper aus Immunglobulin-Genbibliotheken und Herstellung cytotoxischer T-Zellen für die Therapie von CD30-positiven Lymphomen (C 8)","Max-Planck-Institut für molekulare Genetik"
5386987,"Entwicklung der Meosoweardatenbank für Pferde der Gattung Equus als Werkzeug zur Rekonstruktion der Umweltbeziehungen pleistozäner Pferdepopulationen","Universität Hamburg"
5386987,"Entwicklung der Meosoweardatenbank für Pferde der Gattung Equus als Werkzeug zur Rekonstruktion der Umweltbeziehungen pleistozäner Pferdepopulationen","Eberhard-Karls-Universität Tübingen"
5387333,"Optimierung des Energieflusses in der Übertragungskette Aktor - Umformzone (B 2)","Friedrich-Alexander-Universität Erlangen-Nürnberg"
5387333,"Optimierung des Energieflusses in der Übertragungskette Aktor - Umformzone (B 2)","Universität Stuttgart"
5387715,"Untersuchung molekularer Mechanismen, die zur Entstehung und Unterhaltung der Einschlusskörperchenmyositis führen","Georg-August-Universität Göttingen"
5387715,"Untersuchung molekularer Mechanismen, die zur Entstehung und Unterhaltung der Einschlusskörperchenmyositis führen","National Institutes of Health"
5387715,"Untersuchung molekularer Mechanismen, die zur Entstehung und Unterhaltung der Einschlusskörperchenmyositis führen","UniversitätsSpital Zürich"
5387785,"Wassermassentransformation im Weddellmeer: eine Modelluntersuchung mittels Tracersimulationen und Ergänzung der Tracer-Datenbasis","Universität Bremen"
5387785,"Wassermassentransformation im Weddellmeer: eine Modelluntersuchung mittels Tracersimulationen und Ergänzung der Tracer-Datenbasis","Alfred-Wegener-Institut für Polar- und Meeresforschung (AWI)"
5387785,"Wassermassentransformation im Weddellmeer: eine Modelluntersuchung mittels Tracersimulationen und Ergänzung der Tracer-Datenbasis","Helsinki University"
5387845,"Die Funktion neuromodulatorischer Netzwerke im Nervensystem von Insekten","Freie Universität Berlin"
5387845,"Die Funktion neuromodulatorischer Netzwerke im Nervensystem von Insekten","Russian Academy of Sciences (RAS)"
5388053,"Hydrostatische Druckbehandlung von Milchproteinen und Hydrokolloiden zum Erzeugen definierter Partikel- und Gelstrukturen","Technische Universität München"
5388053,"Hydrostatische Druckbehandlung von Milchproteinen und Hydrokolloiden zum Erzeugen definierter Partikel- und Gelstrukturen","Universität Hohenheim"
