"project_id","year"
5430028,2004
5430034,2004
5430051,2004
5430061,2004
5430065,2004
5430067,2004
5431061,2004
5430069,2004
5430073,2004
5430079,2004
5430085,2004
5430113,2004
5430089,2004
5430091,2004
5430095,2004
5430097,2004
5430099,2004
5430109,2004
5430123,2004
5430125,2004
5430127,2004
5430138,2004
5430144,2004
5430146,2004
5430148,2004
5430152,2004
5430154,2004
5430158,2004
5431219,2004
5431223,2004
5431225,2004
5430162,2004
5430179,2004
5430183,2004
5430187,2004
5430189,2004
5430191,2004
5430193,2004
5430197,2004
5430203,2004
5430205,2004
5430207,2004
5431266,2004
5430209,2004
5430221,2004
5430223,2004
5430232,2004
5430234,2004
5430236,2004
5430300,2004
5430238,2004
5430240,2005
5430242,2004
5430244,2004
5430254,2004
5430256,2004
5430397,2004
5430278,2004
5430284,2004
5430288,2004
5430290,2004
5430294,2004
5430296,2004
5430298,2004
5430308,2004
5430311,2004
5430317,2004
5430322,2004
5430324,2004
5430326,2004
5430628,2004
5430328,2004
5430330,2004
5430332,2004
5430336,2004
5430338,2004
5430342,2004
5430344,2004
5430354,2004
5430362,2004
5430370,2004
5430374,2004
5430378,2004
5430382,2004
5430399,2004
5430405,2004
5430415,2004
5430423,2004
5430427,2004
5430429,2004
5430431,2004
5430435,2004
5430437,2004
5430459,2004
5430463,2004
5430490,2004
5430498,2004
5430506,2004
5430516,2004
5430518,2004
5430528,2004
5430530,2004
5430532,2004
5430534,2004
5430544,2004
5430548,2004
5430554,2004
5430558,2004
5430562,2004
5430569,2004
5430571,2004
5430577,2004
5430579,2004
5430581,2004
5430587,2004
5430589,2004
5430604,2004
5430606,2004
5430608,2004
5430610,2004
5430618,2005
5430620,2004
5430624,2004
5430626,2004
5430630,2004
5430632,2004
5430636,2004
5430642,2004
5430648,2004
5430650,2004
5430660,2004
5430683,2004
5430691,2004
5430695,2004
5430701,2004
5430713,2004
5430715,2004
5430717,2004
5430719,2004
5430721,2004
5430735,2004
19576156,2006
5430737,2004
5430743,2004
5430745,2004
5430747,2004
5430749,2004
5430751,2004
5430764,2004
5430776,2004
5430778,2004
5430780,2004
5430794,2004
5430796,2004
5430798,2004
5430800,2004
5430814,2004
5430816,2004
5430818,2004
5430826,2004
5430834,2004
5430838,2004
5430842,2004
5431390,2004
5430844,2004
5430846,2004
5430848,2004
5430852,2004
5430856,2004
19576248,2006
5430860,2004
5430883,2004
5430887,2004
5430891,2004
5430893,2004
5430895,2004
5430905,2004
5430909,2004
5430913,2004
5430917,2004
5430919,2004
5430935,2004
5430945,2004
5430947,2004
5430949,2004
5430951,2004
5430957,2004
5430959,2004
5430972,2004
5430982,2004
32909869,2007
5431000,2004
5431002,2004
5431008,2004
5431010,2004
5431012,2004
5431018,2004
5431022,2004
32909890,2008
5431024,2004
5431028,2004
5431034,2004
5431051,2005
5431053,2005
5431057,2004
5431059,2004
5431077,2004
5431089,2004
5431093,2004
5431103,2004
5431113,2004
5431115,2004
5431117,2004
35674304,2007
5431121,2004
5431123,2004
5431125,2004
5431134,2004
5431140,2004
5431142,2004
5431638,2004
35674345,2007
35674542,2007
5431146,2004
5431152,2004
5431154,2004
5431156,2004
5431158,2004
5431168,2004
5431170,2004
5431176,2004
5431178,2004
5431180,2004
5431182,2004
5431268,2004
5431184,2004
5431195,2004
5431205,2004
5431207,2004
5431209,2004
5431217,2004
35674815,2007
35674991,2007
5431227,2004
5431229,2004
5431231,2004
5431239,2004
5431241,2004
5431245,2004
5431253,2004
5431264,2004
5431274,2004
5431276,2004
5431282,2005
5431284,2005
5431286,2004
5431290,2004
5431294,2004
5431296,2004
5431300,2004
35675063,2007
35675075,2006
5431310,2004
5431312,2004
5431314,2004
5431323,2004
5431327,2004
5431335,2004
5431337,2004
5431341,2005
5431862,2004
35675517,2007
5431343,2004
5431345,2004
5431353,2004
5431355,2004
5431362,2004
5431364,2004
35675579,2006
35694598,2006
35694792,2007
5431366,2004
5431372,2004
5431374,2004
5431382,2004
5431384,2004
35694823,2007
35696137,2007
35696276,2007
5431392,2004
5431396,2004
5431402,2004
5431404,2004
5431408,2004
5431518,2004
5431414,2004
5431416,2004
5431440,2004
5431442,2004
5431446,2004
5431457,2004
5431464,2004
5431470,2004
5431476,2004
5431482,2004
5431486,2004
5431496,2004
5431502,2004
5431510,2004
5431629,2004
5431522,2004
5431530,2004
5431532,2004
5431541,2004
5431597,2004
5431599,2004
5431601,2004
5431617,2004
5431640,2004
5431648,2004
5431658,2004
5431662,2004
5431668,2004
5431670,2004
5431674,2004
5431676,2004
5431678,2004
5431680,2004
5431690,2004
5431694,2004
5431698,2004
5431702,2004
5431704,2004
5431708,2004
5431719,2004
5431723,2004
15131416,2005
5431725,2004
5431729,2004
5431731,2004
5431735,2004
5431741,2004
5431751,2004
5431753,2004
5431759,2004
5431767,2004
5431769,2004
5431773,2004
5431779,2004
5431781,2004
5431783,2004
5431789,2004
5431793,2004
5431806,2004
5431808,2004
5431810,2004
5431812,2004
5431818,2004
5431820,2004
5431828,2004
5431836,2004
5431838,2004
5431844,2004
5431846,2004
5431848,2004
5431850,2004
5431856,2004
5431858,2004
5431868,2004
5431870,2004
5431893,2004
5431895,2004
5431903,2004
5431909,2004
5431939,2004
5431943,2004
5431947,2004
5431913,2004
5431917,2004
5431919,2004
5431931,2004
5431937,2004
5431949,2004
5431951,2004
5431957,2004
5431959,2004
5431970,2004
5431984,2004
5431988,2004
21624364,2006
5431996,2004
5432000,2004
5432002,2004
5432004,2004
15642950,2005
5432008,2004
5432010,2004
5432012,2004
5432014,2004
5432016,2004
15643010,2005
15643020,2006
5432018,2004
5432022,2004
5432036,2004
5432038,2004
5432044,2004
5432058,2004
5432068,2004
5432078,2004
5432080,2004
5432096,2004
5432098,2004
5432100,2004
5432108,2004
5432112,2004
5432121,2004
5432135,2004
15643206,2005
5432151,2004
5432163,2004
5432167,2004
5432173,2004
5432177,2004
5432218,2004
15643223,2006
15643350,2006
5432179,2004
5432193,2004
5432203,2004
5432205,2004
5435743,2004
5432226,2004
5432238,2004
5432240,2004
5432258,2004
5432260,2004
5432262,2004
5432298,2004
5432266,2004
5432270,2004
5432278,2004
5432280,2004
5432282,2004
5432296,2004
5435749,2004
5432311,2004
5432319,2004
5432321,2004
5432331,2004
5432339,2004
5432341,2004
5432343,2004
5432347,2004
5432353,2004
5432364,2004
5432366,2004
5432380,2004
5432372,2004
5432374,2004
5432376,2004
5432378,2004
23138589,2006
5432382,2004
5432427,2004
5432433,2004
5432435,2004
5432441,2004
5432443,2004
5432445,2004
5432447,2004
5432451,2004
5432453,2004
5432455,2004
5432473,2004
5432487,2004
5432489,2004
5432498,2004
5432500,2004
5432506,2004
5432521,2004
5432527,2004
5432547,2004
5433186,2004
5432549,2004
5432577,2004
5432606,2004
5432616,2004
5432624,2004
5433192,2004
26456117,2006
5432636,2004
5432638,2004
5432640,2004
5432644,2004
5432652,2004
5433261,2004
5432654,2004
5432658,2004
5432677,2004
5432679,2004
5432723,2004
5432681,2004
5432687,2004
5432689,2004
5432699,2004
5432705,2004
5432713,2004
5432725,2004
5432733,2004
5432735,2004
5432737,2004
5432739,2004
5432749,2004
5432753,2005
5432757,2004
5432759,2004
5432768,2004
5433079,2004
5432774,2005
5432778,2004
5432780,2004
5432782,2004
5432790,2004
5433085,2004
5433091,2004
5432794,2004
5432798,2004
5432810,2004
5432833,2004
5432835,2004
5432837,2004
5432849,2004
5432855,2004
5432857,2004
5432878,2004
5432882,2004
5432886,2004
5432896,2004
5432908,2004
5432928,2004
5432934,2004
5432936,2004
5432962,2004
5432998,2004
5433006,2004
5433008,2004
5433020,2004
5433024,2004
5433028,2004
26456169,2006
5433032,2004
5433038,2004
5433040,2004
5433050,2004
5433052,2004
5433133,2004
5433056,2004
5433058,2004
5433067,2004
5433069,2004
5433075,2004
5433077,2004
5433097,2004
5433099,2004
5433103,2004
5433111,2004
5433129,2004
5433131,2004
26456247,2006
5433135,2004
5433137,2004
5433155,2004
5433168,2004
5433170,2004
5433184,2004
21767026,2006
5433200,2004
5433204,2004
5433228,2004
5433236,2004
5433244,2004
5433257,2004
21767100,2006
21767136,2006
21767145,2005
5433265,2004
5433283,2004
5433289,2004
5433293,2004
5433315,2004
5433326,2004
5433328,2004
5433340,2004
5433350,2004
5433360,2004
5433373,2004
5433377,2004
5433379,2004
5433381,2004
5433383,2004
5433393,2004
5433397,2004
5433401,2004
5433403,2004
5433405,2004
5433407,2004
5433413,2004
5433419,2004
5433421,2004
5433425,2004
5433429,2004
5433437,2004
5433439,2004
5433453,2004
5433457,2004
5433459,2004
5433461,2004
5435167,2004
5433463,2004
5433470,2004
5433480,2004
5433488,2004
5433491,2004
5433501,2004
5433503,2004
52998802,2007
5433517,2004
5433519,2004
5433525,2004
5433529,2004
5433533,2004
5433576,2006
5433537,2004
5433539,2004
5433541,2004
5433545,2004
5433553,2004
5433565,2004
5433574,2004
5433584,2005
5433594,2004
5433596,2004
5433598,2004
5433602,2004
5433606,2004
5433614,2004
5433618,2004
5433620,2004
5433626,2004
5433628,2004
5433630,2004
53018665,2007
5433632,2004
5433638,2004
5433640,2004
5433644,2004
5433648,2004
5433662,2004
5433666,2004
5433685,2004
5433687,2004
53018777,2007
53019055,2007
5433709,2005
5433711,2004
5433713,2004
5433717,2004
5433721,2004
5433723,2004
5433729,2004
53019133,2007
53019217,2007
5433743,2004
5433749,2004
5433753,2004
5433757,2004
5433761,2004
5433765,2004
5433767,2004
5433773,2004
5435757,2004
5433784,2004
5433798,2004
5433800,2004
5433808,2004
5433810,2004
5433816,2004
53182500,2007
53182539,2007
53182790,2007
5433824,2004
5433832,2004
5433836,2004
5433838,2004
5433840,2004
5433842,2004
5433910,2004
5433918,2004
5433920,2004
5435341,2005
5433930,2004
5433932,2004
5433934,2004
5433946,2004
5433948,2004
5433950,2004
5433962,2004
5435343,2005
58386176,2007
5433964,2004
5433968,2004
5433974,2004
5433993,2004
5434003,2004
5434005,2005
5434007,2004
5435765,2004
5434009,2004
5434011,2004
5434013,2004
5434017,2004
5434019,2004
5434025,2004
5434064,2004
5434029,2004
5434031,2004
5434038,2004
5434042,2004
5434056,2004
5434058,2004
5434060,2004
5435794,2004
5435796,2004
5435800,2004
5434066,2004
5434074,2004
5434076,2004
5434080,2004
5434107,2004
5434086,2004
5434090,2004
5434097,2004
5434101,2004
5434111,2004
5434121,2004
5434125,2004
5434133,2004
5434145,2004
5434147,2004
5434153,2004
5434155,2004
5434165,2004
5434171,2004
5434173,2004
5434177,2004
5434179,2004
5434187,2004
5434196,2005
5434198,2004
5434200,2004
5434204,2004
5434206,2004
5434214,2004
5434226,2004
5434228,2004
5434230,2004
5434232,2004
5434234,2004
5434236,2004
5434242,2004
5434244,2004
5434246,2004
5434248,2004
5434250,2004
5434252,2004
5434254,2004
5434258,2004
5434262,2004
5434268,2004
5434270,2004
5434565,2004
5434272,2004
5434274,2004
5434276,2004
5434278,2004
5434282,2004
5434286,2004
5434573,2004
5434575,2004
5434581,2004
5434296,2004
5434311,2004
5434313,2004
5434315,2005
5434317,2004
5434321,2004
5434323,2004
5434335,2004
5434343,2004
5434347,2004
5434365,2004
5434369,2004
5434375,2004
5434377,2004
5434381,2004
5434385,2004
23916754,2006
5434391,2004
5434393,2004
5434397,2004
5434403,2004
5434409,2004
5434411,2004
5434413,2004
5434422,2004
5434426,2004
5434432,2004
5434434,2004
5434444,2004
5434446,2004
5434448,2004
5434450,2004
5434452,2004
5434454,2004
5434456,2004
5434458,2004
5434476,2004
5434478,2004
5434484,2004
5434486,2004
23916772,2006
5434488,2004
5434492,2004
5434494,2004
5434496,2004
5434498,2004
5434504,2004
5434506,2004
5434508,2004
5434514,2004
5434535,2004
23138646,2006
5434543,2004
5434549,2004
5434551,2004
5434555,2004
5434557,2004
5434559,2004
5434563,2004
5455630,2005
5434585,2004
5434587,2004
5434589,2004
5434593,2004
5434599,2004
5434603,2004
5434607,2004
5434650,2004
5434615,2004
5434623,2004
5434632,2004
5434642,2004
5434644,2004
5434646,2004
5434648,2004
5434654,2004
5434656,2004
5434658,2004
5434662,2004
5434668,2004
5434670,2004
5434672,2004
5434676,2004
5434680,2004
5434682,2004
5434688,2004
5434690,2004
5434694,2004
5434698,2004
5434700,2004
5434730,2004
5434702,2004
5434706,2004
5434712,2004
5434714,2004
5434716,2004
5434726,2004
5434728,2004
5434732,2004
5434734,2004
5434736,2004
5434741,2004
5434747,2004
5434749,2004
5434753,2004
5434820,2004
5434755,2004
5434757,2004
5434761,2004
5434763,2004
5434765,2004
5434767,2004
5434769,2004
5434771,2004
5434773,2004
5434788,2004
5435096,2004
5434792,2004
5434800,2004
5434802,2004
5434804,2004
5434806,2004
5434810,2004
5434822,2004
5434824,2004
5434826,2004
5434832,2004
5434834,2004
5434836,2004
5434845,2004
5434849,2005
5434851,2004
5434855,2004
5434857,2004
5434859,2004
5434865,2004
5434869,2004
5434871,2004
5434873,2004
5434877,2004
5434879,2004
5434881,2004
5434883,2004
5434885,2004
5434887,2004
5455634,2005
5434903,2004
5434905,2004
5434907,2004
5434911,2004
5434913,2004
5434916,2004
5434918,2004
5434929,2004
5434933,2004
5434935,2004
5434937,2004
5434943,2005
5434945,2004
5434947,2005
5434949,2004
5434951,2005
5434961,2004
5434963,2004
5434965,2004
5434967,2004
5434969,2004
5434973,2004
5434983,2004
5434985,2004
5434987,2004
5434993,2004
5434997,2004
5435003,2004
5435005,2004
5435011,2004
5435018,2004
5435032,2004
5435106,2004
5435036,2004
5435056,2004
5435064,2004
5435066,2004
5435068,2004
5435070,2004
5435073,2004
5435082,2004
5435084,2004
5435086,2004
5435092,2004
5435094,2004
5435108,2004
5435119,2004
5435123,2004
5435127,2004
5435129,2004
5435131,2004
5435155,2004
5435135,2004
5435137,2004
5435139,2004
5435141,2005
5435143,2004
5435147,2004
5435149,2004
5435151,2004
5435153,2004
23916805,2006
5435169,2004
5435177,2004
5435179,2004
5435183,2004
5435185,2004
5435189,2004
5435197,2004
5435199,2004
5435208,2004
23916838,2006
23916858,2006
5435214,2004
5435216,2004
5435218,2004
5435220,2004
5435222,2004
5435224,2004
5435228,2004
5435232,2004
5435238,2004
5435240,2004
5435242,2004
5435244,2005
5435266,2004
5435268,2004
5435272,2004
5435276,2004
5435278,2004
5435284,2004
5435296,2004
5435302,2004
5435304,2004
5435306,2004
5435308,2004
5435323,2004
5435325,2004
5435327,2004
5435331,2004
5455636,2005
5435363,2004
5435365,2004
5435367,2004
5435371,2004
5435387,2004
5435389,2004
5435391,2004
5435393,2004
5435395,2004
5435397,2004
5435406,2004
5435408,2004
5435410,2004
5435418,2004
5435420,2004
5435424,2004
5435426,2004
5435436,2004
5435438,2004
5435440,2004
5435442,2004
5435450,2004
5435460,2004
5435462,2005
5435472,2004
5435478,2004
5455640,2005
5455648,2005
5435499,2004
5435503,2004
5435507,2005
5435513,2004
5435521,2004
5435525,2004
5435529,2004
5435537,2004
5435545,2004
5435547,2004
5435549,2004
5435551,2004
5435557,2004
5435561,2004
5435566,2004
5435568,2004
5455835,2005
5435576,2004
5435588,2004
5435595,2004
5435597,2004
5435607,2004
5435615,2004
5435619,2004
5435621,2004
5435637,2004
5435639,2004
5435645,2004
5435655,2004
5435659,2004
5435661,2004
5435671,2004
5435677,2004
5435679,2004
5435681,2004
5435685,2004
5435696,2004
5435698,2004
5435700,2004
5435704,2004
91870919,2009
5435708,2004
5435720,2004
5435722,2004
5435724,2004
5435728,2004
5435739,2004
91871225,2009
91891330,2008
91925025,2008
91925043,2009
5435810,2004
5435812,2004
5435820,2004
5435824,2004
5435915,2004
91925471,2008
5435832,2004
5435834,2004
5435844,2004
5435846,2005
5435850,2004
5455843,2005
5435852,2004
5435866,2004
5435870,2004
5435872,2004
5435874,2004
5435878,2004
5435889,2004
5435891,2004
5435893,2004
5435895,2004
5435900,2004
5435909,2004
5435911,2004
5435913,2004
5455847,2005
91932152,2008
91932183,2008
5435917,2005
5435925,2004
5435931,2004
5435939,2004
5435941,2004
5435943,2004
5435945,2005
5435949,2004
5455849,2005
5435963,2004
5435965,2004
5435975,2004
5435988,2004
5435990,2004
5435992,2004
5435998,2004
5436002,2004
5436004,2004
5455859,2005
91932306,2008
5436016,2004
5436018,2004
5436028,2004
5436034,2004
5436036,2004
5436046,2004
5436119,2004
91932424,2009
5436050,2004
5436052,2004
5436058,2004
5436069,2004
5436079,2004
5436278,2004
91932544,2008
92035055,2008
5436081,2004
5436083,2004
5436091,2004
5436093,2004
5436101,2004
5436105,2004
5436121,2004
5436123,2004
5436125,2004
5436131,2004
5436135,2004
5436145,2004
5436147,2004
5436149,2004
5436153,2004
5436155,2004
5436157,2004
5436161,2004
5439115,2004
5436170,2004
5436176,2004
5436180,2004
5436184,2004
5436192,2004
5436196,2004
5436200,2005
5436202,2004
5436204,2004
5436208,2004
5436214,2004
5436216,2004
5436218,2004
5436220,2004
5436222,2004
5436224,2004
5436230,2004
5436237,2004
5436239,2004
5436241,2004
5436255,2004
5436276,2004
5436286,2005
5436290,2004
5436292,2004
5436298,2004
5436306,2004
5436310,2004
5436312,2004
5436324,2004
5436358,2004
5439117,2004
5436328,2004
5436330,2004
5436336,2004
5436340,2004
5436348,2004
5436350,2005
5436352,2004
96806489,2009
5436360,2004
5436362,2004
5436371,2004
5436373,2004
5436375,2004
5436383,2004
5436491,2004
5436405,2004
5436410,2004
5436414,2004
5436422,2004
5436430,2004
5436450,2004
61703563,2008
5436456,2004
5436458,2004
5436460,2004
5436464,2004
5436468,2004
5436493,2004
5436509,2004
5436511,2004
5436473,2004
5436477,2004
5436479,2004
5436483,2004
5436487,2004
5436515,2004
5436521,2004
5436525,2004
5436529,2005
5436533,2004
5436535,2004
5436537,2004
5436541,2004
5436543,2004
5436547,2004
5437028,2004
5436551,2004
5436555,2004
5436559,2004
5436565,2004
5439119,2004
5436572,2004
5436574,2004
5436600,2004
5436604,2004
5436608,2004
5436610,2004
5436616,2004
5436618,2004
5439152,2004
23138674,2006
5436622,2004
5436624,2004
5436632,2004
5436640,2004
5436644,2004
5436646,2004
5439201,2004
5436656,2004
5436662,2004
5436666,2005
5436679,2004
5436689,2004
5436691,2004
5436693,2004
5436703,2004
5436707,2004
5439203,2004
5436711,2004
5436713,2004
5436715,2004
5436717,2004
5436719,2004
96806847,2009
5436725,2004
5436731,2004
5436735,2004
5436741,2004
5436743,2004
5436745,2005
5436753,2004
23138701,2006
5436757,2004
5436759,2004
5436763,2004
5436766,2004
5436775,2004
5436777,2004
5436789,2004
5436791,2004
5436793,2004
5436802,2004
5436804,2004
5436816,2004
5436818,2004
5436822,2004
5436828,2005
5436832,2005
5436834,2004
5436836,2004
21809012,2006
5436844,2004
5436852,2004
5436858,2004
5436864,2004
5436866,2004
5436872,2005
5436876,2004
5436878,2004
5436884,2004
5436886,2004
5436888,2004
5436890,2004
5436899,2004
5436911,2004
5436913,2004
5436931,2004
5436937,2004
5436939,2004
5436943,2004
61744731,2008
5436949,2004
5436951,2004
5436965,2005
5436971,2004
5436977,2004
21868903,2006
5436979,2004
5436981,2004
5436983,2005
5436985,2004
5436987,2004
5436995,2004
5436997,2004
18734473,2006
5436999,2004
5437003,2004
5437018,2004
5437020,2004
5437024,2004
5437026,2004
5437030,2004
5437032,2004
5437034,2004
5437040,2005
5437044,2004
5455964,2005
5437046,2004
5437048,2004
5437052,2004
5437054,2004
5437056,2004
5437068,2004
5437070,2004
5437074,2004
5437082,2004
5437086,2004
5437088,2004
5437090,2004
5437092,2004
5437096,2004
5437100,2005
5437112,2004
5437125,2004
5437131,2004
5437135,2004
63382588,2008
5437147,2004
5437149,2004
5437169,2004
5437173,2004
5437175,2004
5437179,2004
5437183,2004
5437187,2004
5437191,2004
5437195,2004
5437199,2005
5437201,2004
5437407,2004
5437211,2004
5437213,2004
5437215,2004
5437227,2004
5437238,2004
5437240,2004
5437242,2004
5437248,2004
5437252,2004
5437256,2004
5437260,2004
5437262,2004
5437264,2004
5437266,2004
5437268,2004
5437270,2004
5437276,2004
5437280,2004
5437294,2004
5437296,2004
5437306,2004
5437310,2004
5437316,2004
5437443,2004
5437445,2004
5437326,2004
5437345,2004
5437347,2004
5437353,2005
5437355,2004
5437357,2004
5437447,2004
5437456,2004
5437458,2004
5437359,2004
5437363,2004
5437377,2004
5437379,2004
5437381,2004
5437385,2004
5437387,2004
5437389,2004
5437397,2004
5437399,2004
5437401,2004
5437460,2004
5437421,2004
5437425,2004
5437429,2004
5437435,2004
5437439,2004
5437441,2004
5437468,2005
5437472,2004
5437474,2004
5437478,2004
5437480,2004
5437482,2004
5437488,2004
5437490,2004
5437492,2004
5437494,2004
5437496,2005
5437498,2004
5437500,2004
5437502,2004
5437520,2004
5437530,2004
5437553,2004
5437561,2004
5437563,2004
5437565,2004
5437569,2004
5437571,2004
5437580,2004
5437582,2004
5437584,2004
5437586,2004
5437588,2004
5437606,2004
5437614,2004
5437620,2004
5437628,2004
5437638,2004
5437640,2004
5437646,2004
5437654,2004
5437656,2005
5437660,2004
5437691,2004
5437697,2004
5437767,2005
5437699,2004
5437701,2004
5437707,2005
5437713,2004
5437787,2004
5437719,2004
5437721,2004
5437723,2004
5437738,2004
5437745,2004
5437755,2004
5437763,2004
63649715,2008
5437769,2004
5437771,2004
5437775,2004
5437783,2004
5437785,2004
5437798,2005
5437800,2004
5437802,2004
5437808,2004
5437810,2004
5437818,2004
5437820,2004
5437822,2004
5437826,2004
5437828,2004
5437830,2004
5437840,2004
5437850,2005
5437852,2005
5437858,2004
5437862,2004
5437864,2004
5437866,2004
5437874,2004
5437878,2004
5437882,2004
5437884,2004
5437886,2004
5437892,2004
5437898,2004
5437900,2004
5437915,2005
5437925,2004
5437927,2004
5437929,2004
5437933,2005
5437944,2006
5437950,2004
5439205,2004
5437952,2004
5437954,2004
5437960,2004
5437968,2004
5437980,2004
5437982,2004
5437986,2004
5437992,2004
5437994,2004
5437996,2004
5437998,2004
5438000,2004
5438002,2004
5438004,2004
5438006,2004
5438012,2004
5438151,2004
5438014,2004
5438018,2004
5438022,2004
5438031,2004
5438035,2004
5438037,2004
5438159,2004
5438039,2004
5438041,2004
5438043,2004
5438045,2004
5438049,2004
5438051,2004
5438055,2004
5438057,2004
5438065,2004
5438067,2004
5438073,2004
5438089,2004
5438091,2004
5438093,2004
5438097,2004
5438161,2004
5438101,2004
5438111,2004
5438118,2005
5438129,2005
5438143,2004
5438145,2004
5438181,2004
5438183,2004
5438163,2004
5438165,2004
5438167,2004
5438171,2004
5438175,2004
5438179,2004
63669282,2008
5438185,2004
5438187,2004
5438189,2004
5438191,2004
5438193,2004
5438195,2004
5438197,2004
23138747,2006
5438203,2004
5438205,2004
5438221,2004
5438227,2004
5438229,2004
5438231,2005
5438246,2004
63731691,2008
5438254,2004
5438260,2004
5438262,2004
5438272,2004
5438276,2004
5438280,2004
5439292,2004
5438284,2004
5438290,2004
5438296,2005
5438300,2004
5438302,2004
5438304,2004
5438306,2004
5439453,2004
5438310,2004
5438316,2004
5438324,2004
5438342,2005
5438361,2004
5438375,2004
5438383,2004
5438405,2005
5438385,2005
5438389,2004
5438395,2004
5438401,2004
5438403,2004
5439714,2005
5438415,2004
5438417,2004
5438419,2005
5438423,2004
5438427,2004
5438429,2004
5438431,2004
5438439,2004
5438441,2004
5438447,2004
5438455,2004
5438539,2004
5438474,2004
5438478,2004
5438482,2004
5438484,2004
5438486,2004
5438490,2004
5438563,2004
5438498,2004
5438502,2004
5438518,2004
5438526,2004
5438532,2004
5438616,2004
5438541,2004
5438543,2004
5438545,2004
5438547,2004
5438551,2004
5438561,2005
5438565,2004
5438573,2004
5438581,2004
5438583,2004
5438588,2004
5438612,2004
5438614,2004
5438622,2004
5438624,2004
5438634,2004
5438646,2004
5438652,2004
5438654,2004
5438766,2004
5438662,2004
5438666,2004
5438668,2004
5438672,2005
5438674,2004
5438861,2004
5438863,2004
5438865,2004
5438678,2004
5438684,2004
5438686,2004
5438688,2004
5438690,2004
5438692,2005
5438694,2004
5438696,2004
5438700,2005
5438706,2004
5438721,2004
5438723,2004
5438725,2004
5438731,2004
5438737,2004
5438739,2004
5438741,2004
5438746,2004
5438756,2004
23138782,2006
5438770,2005
5438784,2004
5438790,2004
5438792,2004
5438800,2004
5438802,2004
5438806,2004
5438810,2004
5438814,2006
5438818,2004
5438835,2004
5438837,2004
5438847,2004
5438849,2004
5438853,2004
5438855,2004
5438857,2004
5438859,2004
5438871,2004
5438873,2005
5438875,2004
5438881,2004
5438889,2005
5438891,2004
5438954,2004
5438903,2004
5438911,2004
5438917,2004
5438919,2005
5438921,2004
23138850,2006
23138876,2006
5438923,2004
5438937,2005
5438939,2004
5438943,2004
5438952,2004
63771749,2008
5438960,2004
5438964,2004
5438974,2004
5438978,2004
5439032,2004
5438980,2004
5438982,2004
5438984,2005
5438986,2005
5438992,2004
5438994,2004
5439012,2004
5439014,2004
5439018,2005
5439020,2004
5439022,2004
26456295,2006
5439048,2004
5439052,2004
5439054,2004
5439056,2005
5439063,2005
5439065,2004
5439844,2004
5439067,2005
5439077,2004
5439091,2005
5439103,2004
5439105,2004
5439121,2004
5439125,2004
5439133,2004
5439135,2004
5439141,2004
5439145,2004
5439147,2004
5439154,2004
5439158,2004
5439162,2005
5439167,2004
5439173,2005
5439181,2004
5439187,2004
5439189,2004
5439191,2004
5439193,2004
5439197,2004
5439199,2004
5439207,2004
5439209,2004
5439219,2004
5439225,2004
5439227,2004
5439239,2004
5439241,2004
5439913,2004
5439249,2004
5439251,2004
5439253,2004
5439255,2004
5439257,2004
5439259,2004
5439261,2004
5439263,2004
5439265,2004
5439273,2004
5439275,2004
5439277,2004
5439279,2004
5439290,2004
5439300,2004
5439308,2004
5439314,2005
5439319,2004
5439321,2004
5439323,2005
5439329,2004
5439335,2004
5439337,2004
5439343,2004
5439347,2004
5439349,2004
5439353,2004
5439364,2004
5439368,2004
26456384,2006
5439388,2005
5439390,2004
5439402,2004
5439408,2004
5439414,2004
5439416,2004
5439418,2004
5439429,2004
5439433,2004
5439447,2004
5439451,2004
5439467,2004
5439475,2004
5439481,2005
5439483,2005
5439495,2004
5439501,2004
5439518,2004
5439520,2004
5439524,2004
5439526,2004
5439530,2004
5439532,2004
5439536,2004
5439540,2004
5439546,2004
5439554,2004
5439565,2004
5439569,2004
5439573,2004
5439577,2004
5439590,2004
5439594,2005
5439596,2004
5439598,2005
5439600,2005
5439604,2004
5439618,2004
5439622,2004
5439624,2004
5439626,2005
5439628,2004
5439632,2005
5439634,2005
5439650,2004
5439652,2004
5439661,2004
5439716,2004
5439663,2005
5439667,2004
5439669,2004
5439671,2004
5439673,2004
5439675,2004
5439686,2004
5439718,2005
5439720,2005
5439737,2004
26456500,2006
5439690,2004
5439692,2004
5439694,2004
5439696,2004
5439702,2005
5439708,2005
5439710,2004
67909521,2008
5439739,2004
5439745,2004
5439753,2004
5439757,2004
5439767,2005
5439830,2004
5439769,2005
5439771,2004
5439775,2004
5439785,2005
5439789,2004
5439791,2004
5439793,2005
5439834,2004
5439806,2004
5439812,2004
5439814,2004
5439816,2004
5439818,2004
5439824,2004
5456193,2005
5439852,2004
5439858,2004
5439860,2004
5439862,2004
5439864,2004
5439866,2005
5439875,2004
5439883,2004
5439885,2004
5439891,2005
5439895,2004
5439901,2004
5439905,2004
5439909,2004
5439911,2004
5439915,2004
5439923,2004
5439929,2004
5439931,2004
5439939,2004
5439941,2004
5440010,2004
5439943,2005
5439945,2004
5439947,2005
5439951,2004
5439955,2004
5439966,2004
5440043,2005
5439972,2005
5439988,2004
5439990,2005
5440002,2004
5440004,2004
5440006,2004
5440139,2005
5440016,2004
5440018,2004
5440022,2004
5440032,2004
5440038,2005
5440041,2004
5440045,2005
5440051,2005
5440059,2005
5440065,2004
